commercial_id,title,transcription,log_prob
k0dtXUrxBu4,Spot Sky Home Cooking 2004,Sottotitoli creati dalla comunità Amara.org,-0.34827131383559284
k1Fti_CboAw,Nuova Golf Variant   Spot Volkswagen 2013,,
K2XCxcWmtDw.s5,collant Golden Lady,Miss Basinger Um autógrafo Bagi Kim e Golden Lady,-0.6134206771850585
K2XCxcWmtDw.s6,Brooklyn Perfetti,Brooklyn Brooklyn,-0.7643881797790527
K3z8rc0mN4U,Spot Sky Furto 2004,Sottotitoli e revisione a cura di QTSS,-0.3867841296725803
KE7_em6bOf0,Una buona spesa può cambiare il mondo - Spot Coop 2021,"Spot Coop 2021 Spot Coop 2021 Spot Coop 2021 Può una spesa cambiare il mondo? Si rispette il benessere delle persone, degli animali, del pianeta? Si! Coop, una buona spesa può cambiare il mondo",-0.9195718765258789
keGvvgQTsE4,Spot Sky Cinema con Pierfrancesco Favino (aprile 2022),Sky Cinema con Pierfrancesco Favino Sky Cinema con Pierfrancesco Favino,-0.5451611005342923
KG7TrD2QAK0.s2,Audi 80,"Che bella cosa, una giornata e sole, un'aria serena dopo la tempesta, per l'aria fresca fare già una festa. La serenità non è un fatto meteorologico. La serenità non è un fatto meteorologico.",-0.30429663481535735
KG7TrD2QAK0.s9,abbigliamento Belfe&Belfe,Belfe&Belfe,-0.6647216796875
KGJpYfk_1dI,Spot nuova BMW Serie 3 Coupè #2006  #bmw #3 #series #car #beautiful #spot,kommt kommt kommt kommt kommt kommt tule Number,-1.8313619295756023
kHznn9L_PGk.s17,Fruit & Fruit Algida,"Miuu Fruit & Fruit Algida La frutta ha rotto il ghiaccio Give me love, give me love and sunshine Fresh and cool like a sweet desire Give me more, give me real emotions Fruit and kisses from my lips on fire Un vero sorbetto di frutta Fruit & Fruit Algida Give me love, give me love and sunshine Serve me on a lepidestep fruit I love Fruit & Fruit Algida Algida è una spromuta di frutta ghiacciata",-0.3196819338024172
kHznn9L_PGk.s26,jeans Carrera,"più forza nelle gambe! si signore! tiratemi su! dai! ok bastarmi! i jeans sono vostri! si signore! Carrera 1, più forza!",-0.6077493179676144
kHznn9L_PGk.s27,sciroppo e liquore Menta Sacco,"Here he comes, let the good times start Here comes excitement, there goes my heart I can taste the feeling, la grande menta saco I can taste the feeling, here he comes, there we go Here comes the feeling, menta saco I can taste the feeling, here he comes, there we go Here comes the feeling, menta saco",-0.4760393692275225
kHznn9L_PGk.s3,orologi Merit Cup,Single Player Looking at yourability What had been the man And he could sing along His heart and every line he wrote,-4.762738545735677
KIdHp1tjKN8.s22,birra Dreher,Adesso Dreher,-0.6299462999616351
KiPOPIz5Fz8.s1,tv LCD Bravia Sony,"To call for a heads up, to lean on wouldn't be good enough for me To call for a heads up, to lean on wouldn't be good enough",-0.581951413835798
KiPOPIz5Fz8.s18,Gorgonzola Gim Invernizzi,"Sorella, grazie sorella. Fratello, qui non c'è verso. Ma c'è la goccia! C'è la goccia? Gim, che tentazione! Sentiste come dolce e cremosa? Va' da retro, un momento! Ragioniamo. E l'acqua estua? Miracolo, padre. Miracolo. Fracandi di diogo. Gorgonzola Invernizzi.",-0.35618987796813484
KiPOPIz5Fz8.s25,Lisomucil Sanofi Aventis,"Si muove il cambio? Mi dai il cambio? Che vado a prenderlo? Ti muove, vado io Grassa o secca, quando la tosse ti prende Lisomucil, ti libera Sono medicinario, evitare l'uso prolungato Se il sintomo persiste, consultare un medico",-0.31973679511101694
KiPOPIz5Fz8.s48,Martini,Martini Na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na,-1.9003961563110352
KiPOPIz5Fz8.s8,Torroncini Condorelli (con Leo Gullotta),"Perchè? Valio Buonasera, tanti auguri Grazie Quanto è un fritti? Alla zia I motini primavera Ai ragazzi Diviso cantonese Alla nonna Ah, il natale è cambiato Per fortuna il toroncino Condorelli è rimasto com'era Condorelli? Assolutamente niente",-0.43581199645996094
KKbV_0JgE1w,Yves Saint Laurent   Parisienne   Kate Moss Real HD 2009 TV Spot Perfume pubblicitario 61'',Yves Saint Laurent   Parisienne   Kate Moss Real HD 2009 TV Spot Perfume pubblicitario 61'' Yves Saint Laurent   Parisienne   Kate Moss Real HD 2009 TV Spot Perfume pubblicitario 61'' Yves Saint Laurent   Parisienne   Kate Moss Real HD 2009 TV Spot Perfume pubblicitario 61'',-0.5318260192871094
kLs8e9-qgnQ,Spot pasta e fuorionda 2023,"Sottotitoli e revisione a cura di QTSS La via, Micheletto e Galassi Voi sei, venite con me, oggi c'è un allenamento molto speciale Vieni Piano e precisi, fate uscire sta palla veloce Veloci, passala, passala all'ultimo momento Attacca Anzalesi Vai, forza, un bel polso, vai Daniele Ragazzi, sapete dirmi perché in Italia e nel mondo tutti amano così tanto la pasta? Perché è buona, coach Perché è facile da preparare, coach Perché è versatile, coach Perché è economica, coach Perché è altamente sostenibile, coach Tutto giusto, la pasta è amica dello sport e della dieta Perché è allo stesso tempo energetica e leggera Poi c'è una cosa che forse non tutti sanno La pasta è un vero integratore di felicità Il motivo è tutto nel cervello La pasta stimola le endorfine e contribuisce al nostro buon umore Un vero e proprio effetto smile, coach E allora ragazzi, gustiamocela assieme questa pasta Ragazzi, pronti? Ma è buonissima Spettacolare Proprio come piace a me La pasta integratore di felicità Nella Piazza Vittorio Pia e te pareva una cosa doveva, una cosa doveva No! Vai giù, guarda che è tagliato! Ehi! Vai con l'altro! Vai con l'altro! Basta! Timo! Ehi! Ehi! E contribuisce al nostro buon umore. Però è carina. Secondo me è carina. Che soppetente, che dovrà finire questo. Non è che sono cresciuto, che non me ne sono accorto. La pasta è un vero integratore di felicità. Immortaccio tua! Integratore di felicità. Mezzo passettino in diri. Ma questo è applicatore? Perché è versatile, coach? Perché è economica, coach? Perché è buona, coach? No! La pasta, integratore di felicità. Questo è buono! Grazie!",-0.570293108622233
kM4gCDtgWBI,Spot Sky Palle di neve 2005,"The Wizard of Oz Don't be afraid, it's the great Christmas Sky!",-0.7460955892290387
KMfH4QaQBEA,Spot Fiat 500L USA - Italian Invasion - 2013,The British are coming! The British are coming! Wait! It's the Italians. The Italians are coming! The Italians are coming! The Italians are coming! The five passenger Fiat 500L The revolution just got bigger. This is going to be so much better than the tea party. The Fiat 500L,-0.3965992105418238
kMkoq8aRSYs,Intimissimi Fashion Corsetry Spring-Summer 24,Intimissimi Fashion Corsetry Spring-Summer 24,-0.6563482880592346
kN3K9GmfbX8.s4,jeans 501 Levi's,ups elections Judge not Christine Dr. written你看 mediocrity you,-5.842632425242457
kn8m01_Bo0o,Spot Fiat grande Punto (2006),before I run out of gas,-2.8265514373779297
kpdtvKMlMks,Verisure partner di Sony Pictures per il lancio al cinema di “Ghostbusters: Minaccia Glaciale”,"“Ghostbusters” “Ghostbusters” “Ghostbusters” Hai sentito? Eri te! Io pensavo che eri te! Ma io stavo a dormire! Che c'entra? Tu quando dormi fai il casino! Ma zitto, te sei incingolato, sai! Magari sarà stata la vicina, quella non dorme mai! Ma no, ma la vicina sta qui con me! Eh, io sono qui con voi! Buonasera! “Ghostbusters” Ma non è che ci abbiamo un fantasma? E' fantasma che c'hai, 7 anni, Cla! Vabbè, speriamo sia un ladro malintenzionato, sai! Come speriamo sia un ladro? Sì, almeno in essere umano, una persona con cui sai come interagire! Al massimo, idei to speech, computer, computer, gioie! Ma quale gioie, Cla? Ma che sei di... dai! Anzi, io proprio per evitare che sei un intruso, sto facendo installare il sistema all'alarme! Tiè, già stanno montando! Eh, Fabri, però io ho chiamato i competitor! Ma che sei scema? Un video per Verisure che fai? Chiami i competitor! Che chiami, di Ghostbusters? Fabri, un fantasma fa molta più paura di un ladro! È una creatura ignota, misteriosa, che non sa chi è, da dove viene, viene nella lotta ti tira i piedi! Ma quali piedi, Cla? Che sono feticisti! Piuttosto malintenzionato, ha molti più motivi per farti del male! Senti, facciamo una cosa, io mi installo Verisure e tu ti tieni il chiappa a fantasmi, così siamo sicuri tutti e due! Qui c'entra l'operativa Verisure e subvedi colori le volte! E' un'operativa che non ha mai mai mai mai mai mai mai mai mai mai mai mai mai mai mai mai mai mai mai mai mai mai mai mai mai Ma non è che ci abbiamo in questo momento! Verisure, subvedi colori levate! Tutti possiamo stare tranquilli? Certamente! Ok, che te ne vedi? Grazie, grazie! Vedi, ma che c'è proprio di fantasma, vedi? Oh! Vedi? Oh vedi? È un ladro questo! Guarda, è un fantasma, è tutto trasparentino! Ah, e vai, guarda! Ah! Ah! Scusi se... ...io li amo, eh! Scusi il disturbo... ...da cosa nostra! Sei tu un ladro? O un fantasma? Grazie! Bravio, ottima domanda! Ebbene, io... ...sono entrambi! Sono un ladro fantasma! Ah vedi, quindi sei cagato sotto tutte e te! Ma vedi, non fare figuracce! Ho sempre avuto questo hobby! Fin da piccolo per lo sgraffigno, il furto... ...e stavo svaligiando negli anni 70... ...un appartamento qua dietro, sono cascato dal balcone... ...morto! Quindi adesso mi ritrovo qua e... ...guarda! Non riesco neanche ad afferrare la rifurtiva! Molto frustrante! Scusi, seconda la domanda... ...perché lei deve... ...appropriarsi dei beni altrui! Passione! Eh, proprio, mi piace definirla passione! Certo, certo! Ma chi siamo noi Fabrizio? Chi siamo noi? Per privare questo povero uomo della sua... ...povera, vecchia, cara, sana passione! Una persona che ha avuto... ...una seconda possibilità nella vita... ...nella morte, senza finire tutto! Una seconda chance! Una persona che è caduta... ...e si è rialzata! VENTA! Bene, noi lo abbiamo fatto! Grazie mille, siete stati gentilissimi! Arrivederci, speramo te no! Alla fine era una bra persona purello! Salutava sempre! Eh, sono sempre migliori quelli che stiamo... Claudio, hai fatto? Si, arrivo! Ti sto aspettando! Vabbè, io per sicurezza... ...averei ciò provo di me!",-0.23211983103811004
KQgA8Klh_lo,"San Valentino, Urban Vision e One More Pictures firmano la campagna “Ama(ti)”",,
KqP8GD7BziQ,Apple Pie  - Primarie McFlurry 2013,Soprattutto per il mio avversario Mi attacchiera duramente Gettando fango sul gusto delle mie mele E screditando la mia profumata cannella E so anche che tutti vi aspettate uno scontro frontale Ma io vengo molto meglio di profilo E il fango lo uso per farmi belle Alla parola di una parola La parola è una parola La parola è la parola La parola è la parola La parola è la parola La parola è la parola La parola è la parola Alle primarie del gusto vota Apple Pie Per gustarla in tutti i ristoranti McDonald's Dal 15 maggio,-0.4972717483322342
KrN95RUPEfI,PSP - Invizimals: Le tribù scomparse - Spot TV Italia (2011),"Pronto per una nuova avventura? Armati della tua PSP e diventa un avile cacciatore di Invizimals! Viaggia nei quattro angoli della terra, cattura gli incredibili nuovi Invizimals, libera le tribù scomparse, riprenderanno vita davanti ai tuoi occhi. Gli Invizimals, le tribù scomparse, sono là fuori. Solo su PSP ha un prezzo incredibile. Sottotitoli e revisione a cura di QTSS",-0.1439208984375
kRWv2dmOU2Y.s6,Banco di Roma,"Se vuoi che la tua casa sia casa tua, al Banco di Roma c'è un prestito su misura per te. Banco di Roma, prestito che ti permette di fare il tuo prestito.",-0.5471344368130553
KryQqI5zsjA.s18,Star Tea,Voglia di pausa? Testar aiuta Testar In ogni bustina una miscela di te pregiati da sorseggiare piano e soprattutto in pace Testar Senza te che pausa è?,-0.5250738971638229
KryQqI5zsjA.s8,fiera Sicof '91,torna il sicof edizione 91 fiera di milano 28 febbraio 4 marzo appuntamento col mondo delle immagini 28 febbraio 4 marzo per vedermi di più e fotografarle meglio sicof 91 porta la tua ragazza entrerà gratis,-0.2738678039066375
KryQqI5zsjA.s9,Volvo 460,I am calling you Can't you hear me? I am calling you Volvo 460,-0.6836453914642334
KvkKGXwiJUM,Spot SKY Orso 2008,Sottotitoli creati dalla comunità Amara.org Sottotitoli creati dalla comunità Amara.org,-0.31576036004459157
kXY-VRePzRs.s2,Telepiù (rivista),Telepiù,-0.4122638702392578
L0lKTUq-kkA,Yamamay spot SS23 con Madalina Ghenea,"Madalina, con la fama Madalina",-0.7068788664681571
l1UFqjf76nk,Calzedonia - Julia Roberts (PUB 2015),Melina Christgall Ar тебе Diana Pl matter Download .f�arco.com moderneart.com,-5.495678525982481
L-7ewci1vTc.s18,diamanti De Beers,欸,-4.077229309082031
l83Tt3VCWvg,"Pechino Express 2024, lo spot di Now punta sul “Gioca Jouer”","Inizia il gioco di Pechino Express. Pronti? Dormire. Stanca, morta. Salutare. Ciao. Ciao, piccola. Ciao. Autostop. Excuse me. Camminare. Macero. Blue Hulk. Dai, dai, dai. Non vedo un klaxon. Ovvio. Questo è Now. Guarda Pechino Express in streaming solo su Now. Sottotitoli creati dalla comunità Amara.org",-0.36791229248046875
laEmhNKE_Sk,"Pubblicità Barilla - Dove c'è pasta, c'è amore (2013)","Pubblicità Barilla Dove c'è pasta, c'è amore Dove c'è pasta, c'è Barilla",-0.4388555858446204
lEDfVqKp8Eo,SPOT TV Insalatissime Rio Mare 2013,Spot TV Insalatissime Rio Mare,-0.7454207965305873
lFjiQeXPHXo.s21,Scotland Yard Ravensburger,"Scoplandia, il gioco poliziesco più venduto d'Europa.",-0.6309849421183268
LFWivbp4weo,Nuvenia Pocket  Spot 2013 -  Christian Lacroix,,
LFyuATI4zvk,Spot _ Happy Meal McDonald's con Sonic (2006),Sottotitoli creati dalla comunità Amara.org,-0.38495837940889244
LL9uum9TJX0.s4,frigoriferi Ignis,l'amico di famiglia per informazioni telefonate al numero verde,-0.49371198813120526
LlGyGL98JBY.s25,profumo Eden Cacharel,"eden, eden, eden.. eden, di cac bromorele … ..e profumo profumo, in falso ... eden, eden, eden.. Duro ... Eden ... ad eden ... eden, Edene ed eğden eden, da besci... sono intake 저�진 edo wo I Mir这是我 autonomowl Mir Shouldn't be...",-3.3701258609169407
LLqCgrzddwk,Spot Sky Mondiali 2006,"Sottotitoli creati dalla comunità Amara.org Sky, mai visto un mondiale così. Sottotitoli creati dalla comunità Amara.org Sottotitoli creati dalla comunità Amara.org Sottotitoli creati dalla comunità Amara.org Sky, mai visto un mondiale così. Preparatevi anche voi a un mondiale alla Sky. Sky, mai visto un mondiale così.",-0.40737143684835997
LmZluKxW8O0,ZAINI SEVEN SPOT 2004 CON SETE GIBERNAU E COLIN EDWARDS,SEVEN official sponsor,-0.9519468716212681
LRELiwLC0tA.s38,"album ""Anime in gioco"" - Claudio Baglioni",Anima in gioco è un disco di Claudio Baglioni. Sottotitoli creati dalla comunità Amara.org,-0.3052456253453305
LRELiwLC0tA.s4,cancelli elettrici Faac,a te!,-0.8695941766103109
LRELiwLC0tA.s9,Audi A6,nuova audi a 6 Continuate a immaginare,-0.7378623220655653
lRubWqDSD3Q.s2,abbigliamento da sci Sergio Tacchini,paleontologist,-2.8571399688720702
lscF9S8Z2Zo,Pubblicità Calzedonia 2021,"Il tuo stile, il tuo collant. Calzedonia.",-0.6879814372343176
ltVEouDf2YU,Xbox 360 - FIFA 07 - Pubblicità Italiana (2006),는 kinsabbotES CupBet,-5.95683343069894
Lz1hV7D5MJ8,Fiat Punto Spot 2004 (PUB ITA),Fiat Punto Spot Fiat Punto Spot Fiat Punto Spot Fiat Punto Spot Fiat Punto Spot,-0.6868721534465921
m_zxbgICdtk,Spot Sky 2015/2016,Girls camp 12 May 2019 a grew m obese,-6.488200916963465
M2O2Jr0Pexo.s56,make-up Woltz Italiana,Controlla,-0.8676432768503824
M2O2Jr0Pexo.s60,succhi Derby,Una derby al giorno?,-0.6530984772576226
m9d0OEJXNO4,Sky - spot Natale 2018,"Leo! Coco! ... Pause. with you. Come on, it's lovely weather, for we live right together with you.",-3.4095317840576174
MF75OLdlXqA.s2,sfondi e suonerie 48220,Sfondi e suonerie 48220,-0.7160127503531319
MF75OLdlXqA.s5,servizio telefonico chat incontri The Club,,
mlolCgObeOg,Roccobarocco Profumo - Spot 2012,I nuovi profumi di Roccobarocco Roccobarocco Profumo,-0.5029502232869466
mNLlvTizy8Q,Spot TV Collezione Scuola Dragon Ball GT 2002 - SJ (Seven),,
MNrypd9Cx5E.s20,zaini Seven,Seven Attention! Doctor Four Seven Avatar Ten Bloomin' Impossible Bloomin' Impossible Seven Seven Bloomin' Impossible,-0.6296328467291754
Mr3CV6iXKFY.s10,Punt e Mes,"Punt e Mes, la alternativa",-0.553917798128995
Mr3CV6iXKFY.s4,abbigliamento Stefanel,"Stefanel, l'amore addosso. Sottotitoli creati dalla comunità Amara.org",-0.4669267790658133
mrnGX7JOzrc.s13,Fiat Panda,"Hello! Rastaman, Jamaica, Pabs 20! Let's do that again! Fiat Panda, frozen until April 5",-0.9103724956512451
mrnGX7JOzrc.s15,programma Bonus Intesa BancaIntesa (♪ Musica: Bittersweet symphony - The Verve ♪),"Da oggi Conto Intesa ti dà di più. Grazie a Bonus Intesa, puoi avere sconti sui tuoi acquisti di tutti i giorni, accreditati automaticamente sul tuo conto. Banca Intesa, vogliamo meritare di essere la tua banca.",-0.2215270154616412
mrnGX7JOzrc.s16,Live TV Umts Vodafone (♪ Musica: Lift me up - Moby ♪),Vivi la magia! Segui i tuoi programmi preferiti con Vodafone Live umts. La televisione è tutta intorno a te. Intorno a te.,-0.37305216562180293
mrnGX7JOzrc.s5,Fiat Idea,Fiat Idea Quattro anni,-0.9137459595998129
MsE8FDDbvao,Citroen C3 Aircross - spot TV novembre 2019,Citroen C3 Aircross Citroen C3 Aircross Citroen C3 Aircross Citroen C3 Aircross Citroen C3 Aircross Citroen C3 Aircross Citroen C3 Aircross Citroen C3 Aircross Citroen C3 Aircross Citroen C3 Aircross,-0.19987469408885541
